1.398676354438066483e-02,2.157615311443805695e-02,-1.554195303469896317e-02,1.216225884854793549e-02,5.341057479381561279e-02,0.000000000000000000e+00,7.435218244791030884e-02,-1.139122620224952698e-02,1.805577659979462624e-03,1.250599161721765995e-03,-4.650463536381721497e-02,-3.245489671826362610e-02,-3.418558044359087944e-03,-4.802877665497362614e-04,0.000000000000000000e+00,-1.093152631074190140e-02,2.526620030403137207e-02,4.216961190104484558e-02,-3.311752900481224060e-02,4.121847450733184814e-02,0.000000000000000000e+00,-6.471574306488037109e-03,0.000000000000000000e+00,-9.167235693894326687e-04,1.326998579315841198e-03,7.476728409528732300e-03,5.526958405971527100e-02,-3.278086427599191666e-03,-1.347867026925086975e-02,2.789766062051057816e-03,2.788033452816307545e-04,0.000000000000000000e+00,8.207842707633972168e-03,-9.536581113934516907e-03,6.897022016346454620e-03,-2.761339209973812103e-02,4.897657781839370728e-02,-2.406290918588638306e-02,0.000000000000000000e+00,5.243171472102403641e-03,0.000000000000000000e+00,1.506833173334598541e-02,-3.451335476711392403e-03,2.363500185310840607e-02,-1.094150077551603317e-02,2.477573975920677185e-02,-2.793810330331325531e-02,-6.479336880147457123e-03,5.943355150520801544e-03,-4.315434955060482025e-03,3.719861432909965515e-02,4.552995786070823669e-02,-2.233160845935344696e-02,0.000000000000000000e+00,-1.722589507699012756e-02,1.204256433993577957e-02,4.417804628610610962e-02,-1.135304011404514313e-02,-1.283801998943090439e-02,-2.726994082331657410e-02,-4.871474113315343857e-03,0.000000000000000000e+00,-3.519980236887931824e-03,2.696355339139699936e-03,-1.545151695609092712e-03,5.957067385315895081e-02,1.635713875293731689e-02,4.256951808929443359e-02,0.000000000000000000e+00,7.784377317875623703e-03
-8.164935745298862457e-03,-4.402149096131324768e-02,8.900952525436878204e-03,1.972058787941932678e-02,9.688987582921981812e-02,-7.479587197303771973e-02,2.855913946405053139e-03,-7.616145908832550049e-02,1.003700792789459229e-01,-6.079461425542831421e-02,3.880828991532325745e-02,-4.902241006493568420e-02,6.023786589503288269e-02,-5.246846377849578857e-02,7.929755002260208130e-02,-1.063668653368949890e-01,1.167831644415855408e-01,5.482020229101181030e-02,-5.161417648196220398e-02,4.390784725546836853e-02,3.003569692373275757e-02,-4.193960875272750854e-02,1.049941554665565491e-01,-6.600914895534515381e-02,1.765620079822838306e-03,-1.043317914009094238e-01,-3.905048593878746033e-02,2.647024206817150116e-02,3.422912210226058960e-02,-1.211055088788270950e-02,-1.165605895221233368e-02,4.389462620019912720e-02,-3.367410972714424133e-02,4.717266932129859924e-02,6.004950776696205139e-02,-5.687178298830986023e-02,1.511227153241634369e-02,4.910788312554359436e-02,7.108478993177413940e-02,-5.761347711086273193e-02,-2.638410776853561401e-02,-2.943419106304645538e-02,-6.383220665156841278e-03,-3.184223547577857971e-02,1.059260033071041107e-02,-6.564458459615707397e-02,-1.040397793985903263e-03,-9.930612146854400635e-02,-1.685324497520923615e-02,7.449052482843399048e-02,-4.915346577763557434e-02,3.187879920005798340e-02,-5.461776256561279297e-02,-6.797846406698226929e-02,7.320113480091094971e-02,-4.808705300092697144e-02,-6.795842200517654419e-02,-4.835637658834457397e-02,-1.020554751157760620e-01,-1.089646220207214355e-01,-5.191307887434959412e-02,6.916107982397079468e-02,-6.673448532819747925e-02,6.891926378011703491e-02,9.819696843624114990e-02,8.484865725040435791e-02,8.809021860361099243e-02,1.073773130774497986e-01,-1.843937486410140991e-02,-6.372903939336538315e-03
-8.758566528558731079e-02,-1.175679359585046768e-02,-1.205391902476549149e-02,2.950721047818660736e-02,-3.775558993220329285e-02,4.467641562223434448e-02,1.124095618724822998e-01,-6.867958605289459229e-02,1.056806836277246475e-02,3.405801206827163696e-02,-1.375641375780105591e-01,-7.660825736820697784e-03,-6.908544152975082397e-02,6.119512766599655151e-02,-4.348330199718475342e-03,-5.483526736497879028e-02,4.771567881107330322e-02,1.383961085230112076e-02,-8.211417496204376221e-02,-7.885624468326568604e-02,-1.106716692447662354e-03,6.425785273313522339e-02,-8.021841943264007568e-02,-6.613702513277530670e-03,-5.851636081933975220e-02,-3.616204112768173218e-02,-4.966213181614875793e-02,7.924538105726242065e-02,-6.449417769908905029e-02,-3.733593598008155823e-02,-3.565859049558639526e-02,-4.254714399576187134e-02,-6.568566709756851196e-02,4.914169386029243469e-02,2.538333088159561157e-02,4.493841156363487244e-02,1.043073926120996475e-02,-1.172979101538658142e-01,2.808964997529983521e-02,-4.951297491788864136e-02,4.485414177179336548e-02,4.947797954082489014e-02,2.609244920313358307e-02,5.153430998325347900e-02,2.384434454143047333e-03,3.378172963857650757e-02,3.419925272464752197e-02,-6.172313168644905090e-02,8.344014734029769897e-02,1.145085133612155914e-02,2.239337563514709473e-02,-3.542594611644744873e-02,-1.206171792000532150e-02,-2.488259971141815186e-02,-8.559843897819519043e-02,-1.980555802583694458e-02,1.221381202340126038e-01,7.563125342130661011e-02,-6.427424401044845581e-02,3.674528747797012329e-02,3.840302675962448120e-02,-1.033659875392913818e-01,-5.798433441668748856e-03,2.747632935643196106e-02,3.610190749168395996e-02,-6.858561187982559204e-02,-2.240308094769716263e-03,-8.745439350605010986e-02,7.850796729326248169e-02,1.780953072011470795e-02
3.372271358966827393e-02,-1.740075647830963135e-02,1.508487761020660400e-02,1.128574013710021973e-01,2.963509410619735718e-02,-2.738155424594879150e-03,2.092196978628635406e-02,-6.065331771969795227e-02,7.318429648876190186e-02,-2.489415928721427917e-02,-3.396392567083239555e-04,-1.012747660279273987e-01,1.012130752205848694e-01,-3.209510818123817444e-02,-2.563538402318954468e-02,-9.447546675801277161e-03,-3.997921571135520935e-02,8.278167247772216797e-02,-1.983145624399185181e-02,8.956313878297805786e-02,9.164919704198837280e-02,9.473822265863418579e-02,-9.070108085870742798e-02,2.279613912105560303e-02,9.523659944534301758e-02,-2.016682550311088562e-02,-1.967241754755377769e-03,1.166940550319850445e-03,-3.826693445444107056e-02,2.155071496963500977e-02,-1.012415960431098938e-01,7.049532979726791382e-02,-2.604170143604278564e-02,-1.252974662929773331e-02,9.284725040197372437e-02,6.530018895864486694e-02,1.499999407678842545e-02,-7.428067922592163086e-02,8.864685148000717163e-02,5.124145187437534332e-03,4.654511809349060059e-03,1.158042438328266144e-02,5.985622107982635498e-02,7.097233086824417114e-03,7.008002698421478271e-02,3.171616792678833008e-02,-8.291789144277572632e-02,-9.777180850505828857e-02,8.838976174592971802e-02,1.913810847327113152e-03,3.355495631694793701e-02,-5.626475065946578979e-02,-2.605537138879299164e-02,-5.776103958487510681e-02,-3.721345588564872742e-02,-5.206555128097534180e-02,-3.502358496189117432e-02,3.231640905141830444e-02,-5.713727697730064392e-02,-1.899498514831066132e-02,6.832087785005569458e-02,-9.267479181289672852e-03,1.610072702169418335e-02,-4.763552173972129822e-02,3.190069645643234253e-02,3.609611093997955322e-02,-4.426414147019386292e-02,-8.623164030723273754e-04,-6.689222902059555054e-02,-5.395125970244407654e-02
-7.194069027900695801e-02,9.939841926097869873e-03,1.127532403916120529e-02,-7.383478432893753052e-02,8.272614330053329468e-02,-1.020028814673423767e-01,6.316923350095748901e-02,-9.504702687263488770e-02,8.232767879962921143e-02,1.097310520708560944e-02,-2.946909144520759583e-02,-1.277408911846578121e-03,1.306037069298326969e-03,-6.372364610433578491e-02,-3.852823376655578613e-02,-3.292192891240119934e-02,4.562522098422050476e-02,2.636787667870521545e-02,3.626641258597373962e-02,1.147111505270004272e-02,-9.104910492897033691e-02,1.269437838345766068e-02,-6.242826581001281738e-02,-3.502995148301124573e-02,7.102160155773162842e-02,1.193176023662090302e-02,2.919682301580905914e-02,-5.345644056797027588e-02,9.645543992519378662e-02,7.954280078411102295e-02,-3.780145198106765747e-02,-6.624509394168853760e-02,1.898788101971149445e-02,3.950579091906547546e-02,-5.019349977374076843e-02,-1.065549068152904510e-02,5.944071710109710693e-02,6.993200629949569702e-02,-1.028334274888038635e-01,8.029128424823284149e-03,1.995729655027389526e-02,-1.012089997529983521e-01,-8.504857867956161499e-02,9.169481694698333740e-02,-4.297202453017234802e-02,-6.599653512239456177e-02,-9.865926206111907959e-02,-4.345567151904106140e-02,7.251582108438014984e-03,-4.992810636758804321e-02,-5.807225033640861511e-02,-4.225106537342071533e-02,3.808024898171424866e-02,-9.207338094711303711e-03,7.285381108522415161e-02,-7.358938455581665039e-02,-7.771269232034683228e-02,4.111729562282562256e-02,-9.698368608951568604e-02,-8.339635282754898071e-02,-5.682377144694328308e-02,1.044070348143577576e-01,-5.791875347495079041e-02,-1.791835390031337738e-02,1.041472926735877991e-01,-1.368842925876379013e-02,5.204890668392181396e-02,6.307977717369794846e-03,2.335836738348007202e-02,1.147794630378484726e-02
4.844252392649650574e-02,-6.691968441009521484e-02,-9.472862631082534790e-02,-7.941819727420806885e-02,-8.188815414905548096e-02,7.201763242483139038e-02,-4.065043106675148010e-02,-9.697709232568740845e-02,-7.629758864641189575e-02,-7.403205335140228271e-02,-2.636971883475780487e-02,-5.341609194874763489e-02,-5.124064534902572632e-02,3.168638423085212708e-02,3.406947106122970581e-02,-6.279852241277694702e-02,1.788813248276710510e-02,8.014074712991714478e-02,5.984995886683464050e-02,-8.297633379697799683e-02,6.432943046092987061e-03,-1.025219261646270752e-01,-6.607110798358917236e-02,-2.353976294398307800e-02,5.638583377003669739e-02,8.380430936813354492e-02,2.061875909566879272e-02,1.138373650610446930e-02,-4.303997382521629333e-02,-5.118994414806365967e-02,4.276978597044944763e-02,9.943284839391708374e-02,-2.611653506755828857e-02,1.829454861581325531e-02,5.000911653041839600e-02,1.339410897344350815e-02,2.324375510215759277e-02,3.689500736072659492e-03,-4.694885760545730591e-02,8.898045867681503296e-02,-8.864934742450714111e-02,-1.104334183037281036e-02,-9.560595452785491943e-02,-7.013435661792755127e-02,-4.924562200903892517e-02,-8.047558367252349854e-02,7.132747210562229156e-03,-1.733843982219696045e-02,7.915853708982467651e-02,-1.363108213990926743e-02,-5.290329456329345703e-02,8.513152599334716797e-02,5.960123986005783081e-02,-7.317245006561279297e-02,-1.652670837938785553e-02,-1.457192003726959229e-02,6.963001191616058350e-02,4.519267752766609192e-02,-2.344214171171188354e-02,-5.367285385727882385e-02,3.514382522553205490e-03,8.520679920911788940e-02,1.994029991328716278e-02,-2.214110828936100006e-02,-5.161120556294918060e-03,1.397194433957338333e-02,6.965251639485359192e-03,9.245643764734268188e-02,-6.954614818096160889e-02,-6.841444969177246094e-02
7.164669036865234375e-02,-5.996080115437507629e-02,-9.399098902940750122e-02,-7.040090113878250122e-02,2.987045608460903168e-02,-5.891500413417816162e-02,-5.166638176888227463e-03,-5.454156175255775452e-02,-4.525357484817504883e-02,-1.891992613673210144e-02,-4.249999672174453735e-02,-1.437087310478091240e-03,9.177617728710174561e-02,-9.962841868400573730e-02,1.216654479503631592e-02,6.676610559225082397e-02,2.130215987563133240e-02,-9.243728965520858765e-02,-3.598590195178985596e-02,-4.642079398036003113e-02,2.052921801805496216e-02,3.282338753342628479e-02,4.992651194334030151e-02,1.024815067648887634e-01,-9.375664591789245605e-02,-1.353075169026851654e-02,9.338568896055221558e-02,6.742201000452041626e-02,-2.422338537871837616e-02,-7.721976190805435181e-02,-9.728840738534927368e-02,1.634325832128524780e-02,5.120744183659553528e-02,3.126462548971176147e-02,5.530702322721481323e-02,1.240067090839147568e-02,8.310999721288681030e-02,2.848564647138118744e-02,5.877738445997238159e-02,3.808736801147460938e-02,-5.277389287948608398e-02,-6.028489023447036743e-02,-4.343963228166103363e-03,7.087014615535736084e-02,-1.633343403227627277e-03,-5.588429421186447144e-02,4.635329917073249817e-02,-3.262791782617568970e-02,5.264654755592346191e-02,2.250153757631778717e-02,-7.619740068912506104e-02,1.607292331755161285e-02,-3.366628661751747131e-02,-5.191783607006072998e-02,4.401498660445213318e-02,-4.200081899762153625e-02,7.073913514614105225e-02,-3.616487607359886169e-02,7.512509077787399292e-02,-5.111230164766311646e-02,-5.032603070139884949e-02,-3.101740032434463501e-02,3.694039583206176758e-02,7.762186974287033081e-02,-2.998915500938892365e-02,1.257975772023200989e-02,4.968499019742012024e-02,8.258610963821411133e-02,9.507710486650466919e-02,-8.158739656209945679e-02
4.301820416003465652e-03,-5.183748900890350342e-02,-6.958173215389251709e-02,1.071923896670341492e-01,5.571864545345306396e-02,8.210249990224838257e-02,8.503863215446472168e-02,-1.091528758406639099e-01,3.832031041383743286e-02,-1.743803545832633972e-02,-8.519581751897931099e-04,-6.405571103096008301e-02,9.808161854743957520e-02,4.856833443045616150e-02,7.717258483171463013e-02,8.991303294897079468e-02,-7.047972641885280609e-03,-5.111639201641082764e-02,-9.801538288593292236e-02,8.836042881011962891e-02,6.227515637874603271e-03,3.447962179780006409e-02,-4.475009813904762268e-02,7.981080561876296997e-02,9.268692880868911743e-02,8.854807168245315552e-02,-2.131139487028121948e-02,9.000928257592022419e-04,1.021468266844749451e-01,-9.208340942859649658e-02,7.361650466918945312e-02,7.178617268800735474e-02,9.514265507459640503e-02,-1.020242720842361450e-01,5.913366749882698059e-02,-1.371636148542165756e-02,6.004798412322998047e-02,2.574488520622253418e-02,-4.468754678964614868e-02,-7.044576108455657959e-02,-8.164624124765396118e-02,-6.090705841779708862e-02,-1.032672524452209473e-01,-2.205840684473514557e-02,-9.174213558435440063e-02,-9.295915067195892334e-02,4.713582340627908707e-03,-6.817757338285446167e-02,-6.262543797492980957e-02,3.302292898297309875e-02,3.154889121651649475e-02,3.833666443824768066e-03,-7.714374363422393799e-02,-1.620377600193023682e-02,7.022142410278320312e-02,7.975330948829650879e-02,5.921482294797897339e-02,2.835433930158615112e-02,-8.903179317712783813e-02,5.268370360136032104e-02,-5.253061652183532715e-02,3.252207487821578979e-02,9.959474205970764160e-02,-2.874164492823183537e-04,-8.022091351449489594e-03,6.172142550349235535e-02,-8.991141803562641144e-03,8.972112089395523071e-02,5.179124325513839722e-02,3.722132742404937744e-02
5.690745310857892036e-04,5.004277825355529785e-02,8.640405535697937012e-02,-2.353027835488319397e-02,6.441176682710647583e-02,1.718599349260330200e-02,-6.947080790996551514e-02,6.569913774728775024e-02,8.336073905229568481e-02,-5.372876301407814026e-03,6.740061938762664795e-02,7.617942243814468384e-02,-4.119355976581573486e-02,8.239920437335968018e-02,5.747225135564804077e-02,5.454775691032409668e-02,-9.713529795408248901e-02,-3.170325234532356262e-02,8.240279555320739746e-02,7.195373531430959702e-03,3.155047446489334106e-02,6.387359648942947388e-02,7.171817868947982788e-02,-4.155847057700157166e-02,6.888405233621597290e-02,6.697846949100494385e-02,-7.364069670438766479e-02,-2.740022353827953339e-02,-3.589569404721260071e-02,6.798665970563888550e-02,1.861241459846496582e-02,2.426954358816146851e-02,5.816130712628364563e-02,-3.690024837851524353e-02,-2.085002511739730835e-02,-2.507868781685829163e-02,-3.200218081474304199e-02,-1.032280698418617249e-01,-4.467078298330307007e-02,6.287463009357452393e-03,-1.017528995871543884e-01,-1.709634996950626373e-02,8.439020812511444092e-02,-5.295870080590248108e-02,4.228844493627548218e-02,6.193526089191436768e-02,-8.874134719371795654e-02,-7.930823415517807007e-02,7.491836696863174438e-02,-8.791404543444514275e-04,-2.670687437057495117e-02,6.391692161560058594e-02,-9.161504358053207397e-02,-3.211150318384170532e-02,-2.153040096163749695e-02,5.430319532752037048e-02,-3.922104462981224060e-02,-7.047153264284133911e-02,2.627503871917724609e-02,-4.563426598906517029e-02,9.739175438880920410e-02,1.524948328733444214e-02,1.371951401233673096e-02,9.091632813215255737e-02,-7.233190536499023438e-02,1.477003842592239380e-02,-1.814424991607666016e-02,7.097779214382171631e-02,-3.192171454429626465e-02,-5.939730256795883179e-02
-4.959219601005315781e-03,5.437596887350082397e-02,-8.987931534647941589e-03,-5.423741042613983154e-02,7.473704218864440918e-02,1.001500859856605530e-01,1.174521371722221375e-01,3.641311451792716980e-02,-6.633696705102920532e-02,9.765214473009109497e-02,-4.803778231143951416e-02,6.382222473621368408e-02,-2.994881011545658112e-02,1.886313781142234802e-02,-3.257284313440322876e-02,-1.794396340847015381e-02,5.129350721836090088e-02,2.098877727985382080e-02,4.792005941271781921e-02,-9.112968295812606812e-02,2.624712884426116943e-03,7.282125204801559448e-02,-6.038183346390724182e-02,6.245525181293487549e-02,-7.263556122779846191e-02,-3.293693065643310547e-02,-4.661864601075649261e-03,-1.062448695302009583e-02,-1.290305797010660172e-02,-2.468564361333847046e-02,4.784828424453735352e-02,-2.007008343935012817e-02,-5.341969430446624756e-02,7.621601969003677368e-02,8.284267783164978027e-02,1.685948483645915985e-02,-2.943884953856468201e-02,-8.993808925151824951e-02,-4.564925283193588257e-02,-3.336849063634872437e-02,3.204970806837081909e-02,-4.405081272125244141e-03,-1.909559126943349838e-03,-5.492468178272247314e-02,-3.939175512641668320e-03,-6.801281124353408813e-02,7.145220786333084106e-02,8.795119822025299072e-02,-8.023097366094589233e-02,5.006724968552589417e-02,3.714295104146003723e-02,6.429278850555419922e-02,-7.998711615800857544e-02,8.314967155456542969e-03,-5.136094614863395691e-02,-6.223971024155616760e-02,-8.169050514698028564e-02,7.731560617685317993e-02,2.678981516510248184e-03,6.961797922849655151e-02,1.003431007266044617e-01,-4.436443001031875610e-02,6.351998448371887207e-02,1.784687861800193787e-02,-8.956305682659149170e-02,-4.723212122917175293e-02,-8.117104321718215942e-02,-7.064114511013031006e-02,-9.790706634521484375e-02,-4.134130105376243591e-02
