1208.0
710.0
-108.0
-956.0
-1557.0
-1860.0
-2006.0
-2126.0
-2213.0
-2170.0
-1949.0
-1588.0
-1199.0
-881.0
-691.0
-610.0
-566.0
-506.0
-450.0
-454.0
-537.0
-642.0
-704.0
-720.0
-735.0
-747.0
-696.0
-546.0
-363.0
-262.0
-283.0
-356.0
-406.0
-433.0
-485.0
-565.0
-616.0
-578.0
-479.0
-400.0
-380.0
-381.0
-354.0
-309.0
-304.0
-360.0
-415.0
-393.0
-291.0
-188.0
-167.0
-239.0
-334.0
-385.0
-384.0
-363.0
-350.0
-341.0
-307.0
-243.0
-183.0
-177.0
-233.0
-300.0
-306.0
-249.0
-206.0
-250.0
-329.0
-306.0
-121.0
94.0
148.0
-6.0
-195.0
-233.0
-113.0
2.0
-1.0
-80.0
-128.0
-118.0
-89.0
-69.0
-23.0
57.0
98.0
45.0
-25.0
30.0
240.0
444.0
439.0
211.0
-13.0
-13.0
192.0
376.0
364.0
220.0
164.0
298.0
493.0
553.0
440.0
285.0
219.0
240.0
270.0
287.0
339.0
423.0
453.0
360.0
207.0
132.0
179.0
252.0
232.0
134.0
76.0
126.0
208.0
223.0
150.0
63.0
17.0
-5.0
-55.0
-129.0
-173.0
-157.0
-137.0
-190.0
-341.0
-510.0
-608.0
-619.0
-602.0
-606.0
-630.0
-649.0
-669.0
-713.0
-789.0
-854.0
-880.0
-883.0
-909.0
-959.0
-977.0
-923.0
-855.0
-857.0
-954.0
-1049.0
-1044.0
-946.0
-856.0
-840.0
-858.0
-826.0
-740.0
-692.0
-759.0
-901.0
-1014.0
-1034.0
-1001.0
-980.0
-975.0
-925.0
-809.0
-687.0
-657.0
-744.0
-865.0
-919.0
-868.0
-780.0
-746.0
-781.0
-818.0
-801.0
-759.0
-776.0
-875.0
-970.0
-959.0
-838.0
-719.0
-703.0
-750.0
-747.0
-634.0
-511.0
-513.0
-664.0
-834.0
-884.0
-788.0
-655.0
-589.0
-609.0
-651.0
-670.0
-665.0
-658.0
-658.0
-648.0
-608.0
-553.0
-514.0
-518.0
-557.0
-602.0
-606.0
-561.0
-505.0
-495.0
-520.0
-535.0
-508.0
-475.0
-497.0
-589.0
-701.0
-776.0
-811.0
-846.0
-868.0
-820.0
-675.0
-518.0
-472.0
-558.0
-669.0
-690.0
-623.0
-578.0
-619.0
-678.0
-651.0
-549.0
-487.0
-550.0
-675.0
-709.0
-594.0
-449.0
-437.0
-550.0
-636.0
-583.0
-461.0
-446.0
-603.0
-806.0
-890.0
-823.0
-711.0
-628.0
-559.0
-469.0
-397.0
-395.0
-445.0
-460.0
-417.0
-386.0
-431.0
-494.0
-484.0
-385.0
-303.0
-320.0
-408.0
-465.0
-467.0
-459.0
-464.0
-434.0
-328.0
-191.0
-129.0
-166.0
-220.0
-202.0
-147.0
-139.0
-219.0
-321.0
-356.0
-303.0
-240.0
-238.0
-311.0
-418.0
-521.0
-601.0
-642.0
-626.0
-563.0
-497.0
-482.0
-534.0
-620.0
-680.0
-683.0
-648.0
-631.0
-660.0
-698.0
-680.0
-594.0
-500.0
-483.0
-558.0
-649.0
-684.0
-664.0
-645.0
-656.0
-668.0
-644.0
-589.0
-557.0
-576.0
-627.0
-675.0
-702.0
-689.0
-630.0
-550.0
-496.0
-496.0
-528.0
-572.0
-618.0
-667.0
-689.0
-627.0
-450.0
-218.0
9.0
253.0
589.0
1011.0
1376.0
1519.0
1437.0
1288.0
1219.0
1188.0
999.0
501.0
-241.0
-992.0
-1540.0
-1850.0
-2031.0
-2188.0
-2316.0
-2315.0
-2113.0
-1761.0
-1392.0
-1107.0
-920.0
-787.0
-696.0
-659.0
-672.0
-672.0
-608.0
-524.0
-531.0
-671.0
-862.0
-957.0
-889.0
-745.0
-655.0
-634.0
-605.0
-533.0
-479.0
-510.0
-593.0
-610.0
-525.0
-428.0
-430.0
-506.0
-535.0
-455.0
-359.0
-371.0
-500.0
-624.0
-641.0
-580.0
-537.0
-538.0
-530.0
-464.0
-387.0
-372.0
-425.0
-463.0
-451.0
-439.0
-494.0
-571.0
-566.0
-437.0
-291.0
-271.0
-382.0
-488.0
-490.0
-426.0
-406.0
-453.0
-478.0
-413.0
-314.0
-283.0
-338.0
-398.0
-395.0
-346.0
-304.0
-281.0
-252.0
-202.0
-157.0
-140.0
-143.0
-152.0
-166.0
-189.0
-213.0
-206.0
-153.0
-70.0
22.0
99.0
130.0
97.0
32.0
-0.0
49.0
158.0
262.0
299.0
266.0
209.0
182.0
200.0
245.0
260.0
212.0
134.0
119.0
219.0
375.0
448.0
367.0
203.0
